"village_id","village","hh_id","hh_members"
1557,"Murambi",168454,8
1557,"Murambi",168455,7
1557,"Murambi",168456,8
1557,"Murambi",168457,4
1557,"Murambi",168458,6
1557,"Murambi",168459,4
1557,"Murambi",168460,10
1557,"Murambi",168461,5
1558,"Murehe",168462,4
1558,"Murehe",168463,4
1558,"Murehe",168464,10
1558,"Murehe",168465,10
1558,"Murehe",168466,2
1558,"Murehe",168467,11
1558,"Murehe",168468,7
1558,"Murehe",168469,9
1558,"Murehe",168470,2
1558,"Murehe",168471,7
1558,"Murehe",168472,10
1558,"Murehe",168473,11
1558,"Murehe",168474,3
1558,"Murehe",168475,6
1558,"Murehe",168476,4
1558,"Murehe",168477,4
1558,"Murehe",168478,2
1558,"Murehe",168479,6
1558,"Murehe",168480,1
1558,"Murehe",168481,7
1558,"Murehe",168482,2
1558,"Murehe",168483,2
1558,"Murehe",168484,3
1558,"Murehe",168485,9
1558,"Murehe",168486,4
1558,"Murehe",168487,6
1558,"Murehe",168488,11
1558,"Murehe",168489,11
1558,"Murehe",168490,6
1558,"Murehe",168491,10
1558,"Murehe",168492,9
1558,"Murehe",168493,6
1558,"Murehe",168494,5
1558,"Murehe",168495,4
1558,"Murehe",168496,8
1558,"Murehe",168497,9
1558,"Murehe",168498,1
1558,"Murehe",168499,9
1558,"Murehe",168500,10
1558,"Murehe",168501,10
1558,"Murehe",168502,8
1558,"Murehe",168503,2
1558,"Murehe",168504,9
1558,"Murehe",168505,11
1558,"Murehe",168506,1
1558,"Murehe",168507,7
1558,"Murehe",168508,3
1558,"Murehe",168509,2
1558,"Murehe",168510,5
1558,"Murehe",168511,8
1558,"Murehe",168512,8
1558,"Murehe",168513,1
1558,"Murehe",168514,6
1558,"Murehe",168515,2
1558,"Murehe",168516,5
1558,"Murehe",168517,8
1558,"Murehe",168518,3
1558,"Murehe",168519,6
1558,"Murehe",168520,6
1558,"Murehe",168521,9
1558,"Murehe",168522,2
1558,"Murehe",168523,6
1558,"Murehe",168524,3
1558,"Murehe",168525,3
1558,"Murehe",168526,1
1558,"Murehe",168527,2
1558,"Murehe",168528,5
1558,"Murehe",168529,6
1558,"Murehe",168530,9
1558,"Murehe",168531,4
1558,"Murehe",168532,6
1558,"Murehe",168533,8
1558,"Murehe",168534,1
1558,"Murehe",168535,7
1558,"Murehe",168536,10
1558,"Murehe",168537,1
1558,"Murehe",168538,7
1558,"Murehe",168539,11
1558,"Murehe",168540,5
1558,"Murehe",168541,11
1558,"Murehe",168542,4
1558,"Murehe",168543,10
1558,"Murehe",168544,8
1558,"Murehe",168545,8
1558,"Murehe",168546,9
1558,"Murehe",168547,7
1558,"Murehe",168548,7
1558,"Murehe",168549,1
1558,"Murehe",168550,3
1558,"Murehe",168551,2
1558,"Murehe",168552,3
1558,"Murehe",168553,6
1558,"Murehe",168554,11
1558,"Murehe",168555,11
1558,"Murehe",168556,7
1558,"Murehe",168557,3
1558,"Murehe",168558,10
1558,"Murehe",168559,10
1558,"Murehe",168560,7
1558,"Murehe",168561,2
1558,"Murehe",168562,10
1558,"Murehe",168563,11
1558,"Murehe",168564,5
1558,"Murehe",168565,1
1558,"Murehe",168566,7
1558,"Murehe",168567,7
1558,"Murehe",168568,2
1558,"Murehe",168569,6
1558,"Murehe",168570,6
1558,"Murehe",168571,6
1558,"Murehe",168572,7
1558,"Murehe",168573,10
1558,"Murehe",168574,2
1558,"Murehe",168575,11
1558,"Murehe",168576,10
1558,"Murehe",168577,1
1558,"Murehe",168578,10
1558,"Murehe",168579,6
1558,"Murehe",168580,6
1558,"Murehe",168581,6
1558,"Murehe",168582,11
1558,"Murehe",168583,4
1558,"Murehe",168584,5
1558,"Murehe",168585,1
1558,"Murehe",168586,8
1558,"Murehe",168587,5
1558,"Murehe",168588,9
1558,"Murehe",168589,6
1558,"Murehe",168590,9
1558,"Murehe",168591,5
1558,"Murehe",168592,8
1558,"Murehe",168593,5
1558,"Murehe",168594,3
1558,"Murehe",168595,11
1558,"Murehe",168596,1
1558,"Murehe",168597,9
1558,"Murehe",168598,7
1558,"Murehe",168599,1
1558,"Murehe",168600,3
1558,"Murehe",168601,11
1558,"Murehe",168602,7
1558,"Murehe",168603,7
1558,"Murehe",168604,4
1558,"Murehe",168605,6
1558,"Murehe",168606,4
1558,"Murehe",168607,1
1558,"Murehe",168608,1
1558,"Murehe",168609,7
1558,"Murehe",168610,4
1558,"Murehe",168611,11
1558,"Murehe",168612,4
1558,"Murehe",168613,7
1558,"Murehe",168614,9
1558,"Murehe",168615,7
1558,"Murehe",168616,10
1558,"Murehe",168617,3
1558,"Murehe",168618,11
1559,"Murehe",168619,1
1559,"Murehe",168620,5
1559,"Murehe",168621,10
1559,"Murehe",168622,2
1559,"Murehe",168623,4
1559,"Murehe",168624,6
1559,"Murehe",168625,4
1559,"Murehe",168626,9
1559,"Murehe",168627,4
1559,"Murehe",168628,6
1559,"Murehe",168629,9
1559,"Murehe",168630,5
1559,"Murehe",168631,2
1559,"Murehe",168632,1
1559,"Murehe",168633,7
1559,"Murehe",168634,1
1559,"Murehe",168635,3
1559,"Murehe",168636,2
1559,"Murehe",168637,7
1559,"Murehe",168638,1
1559,"Murehe",168639,6
1559,"Murehe",168640,4
1559,"Murehe",168641,9
1559,"Murehe",168642,1
1559,"Murehe",168643,2
1559,"Murehe",168644,5
1559,"Murehe",168645,11
1559,"Murehe",168646,9
1559,"Murehe",168647,2
1559,"Murehe",168648,8
1559,"Murehe",168649,8
1559,"Murehe",168650,3
1559,"Murehe",168651,2
1559,"Murehe",168652,3
1559,"Murehe",168653,4
1559,"Murehe",168654,7
1559,"Murehe",168655,8
1559,"Murehe",168656,9
1559,"Murehe",168657,10
1559,"Murehe",168658,9
1559,"Murehe",168659,11
1559,"Murehe",168660,3
1559,"Murehe",168661,2
1559,"Murehe",168662,6
1559,"Murehe",168663,10
1559,"Murehe",168664,2
1559,"Murehe",168665,7
1559,"Murehe",168666,10
1559,"Murehe",168667,7
1559,"Murehe",168668,1
1559,"Murehe",168669,10
1559,"Murehe",168670,2
1559,"Murehe",168671,1
1559,"Murehe",168672,8
1559,"Murehe",168673,10
1559,"Murehe",168674,5
1559,"Murehe",168675,9
1559,"Murehe",168676,6
1559,"Murehe",168677,5
1559,"Murehe",168678,5
1559,"Murehe",168679,6
1559,"Murehe",168680,5
1559,"Murehe",168681,7
1559,"Murehe",168682,5
1559,"Murehe",168683,7
1559,"Murehe",168684,4
1559,"Murehe",168685,1
1559,"Murehe",168686,6
1559,"Murehe",168687,8
1559,"Murehe",168688,10
1559,"Murehe",168689,4
1559,"Murehe",168690,5
1559,"Murehe",168691,2
1559,"Murehe",168692,1
1559,"Murehe",168693,2
1559,"Murehe",168694,2
1559,"Murehe",168695,3
1559,"Murehe",168696,3
1559,"Murehe",168697,8
1559,"Murehe",168698,9
1559,"Murehe",168699,5
1559,"Murehe",168700,8
1559,"Murehe",168701,10
1559,"Murehe",168702,7
1559,"Murehe",168703,11
1559,"Murehe",168704,7
1559,"Murehe",168705,4
1559,"Murehe",168706,11
1559,"Murehe",168707,8
1559,"Murehe",168708,7
1559,"Murehe",168709,5
1559,"Murehe",168710,3
1559,"Murehe",168711,5
1559,"Murehe",168712,5
1559,"Murehe",168713,5
1559,"Murehe",168714,6
1559,"Murehe",168715,6
1559,"Murehe",168716,8
1559,"Murehe",168717,3
1559,"Murehe",168718,9
1559,"Murehe",168719,9
1559,"Murehe",168720,7
1559,"Murehe",168721,5
1559,"Murehe",168722,3
1559,"Murehe",168723,1
1559,"Murehe",168724,8
1559,"Murehe",168725,6
1559,"Murehe",168726,8
1559,"Murehe",168727,2
1559,"Murehe",168728,6
1559,"Murehe",168729,10
1559,"Murehe",168730,7
1559,"Murehe",168731,8
1559,"Murehe",168732,10
1559,"Murehe",168733,2
1559,"Murehe",168734,11
1559,"Murehe",168735,5
1559,"Murehe",168736,6
1559,"Murehe",168737,7
1559,"Murehe",168738,5
1559,"Murehe",168739,5
1559,"Murehe",168740,4
1559,"Murehe",168741,4
1559,"Murehe",168742,9
1559,"Murehe",168743,7
1559,"Murehe",168744,4
1559,"Murehe",168745,11
1559,"Murehe",168746,1
1559,"Murehe",168747,8
1559,"Murehe",168748,5
1559,"Murehe",168749,10
1559,"Murehe",168750,1
1559,"Murehe",168751,4
1559,"Murehe",168752,11
1559,"Murehe",168753,10
1559,"Murehe",168754,7
1559,"Murehe",168755,9
1559,"Murehe",168756,4
1559,"Murehe",168757,11
1559,"Murehe",168758,1
1559,"Murehe",168759,11
1559,"Murehe",168760,1
1559,"Murehe",168761,3
1559,"Murehe",168762,8
1559,"Murehe",168763,5
1559,"Murehe",168764,11
1559,"Murehe",168765,3
1559,"Murehe",168766,2
1559,"Murehe",168767,7
1559,"Murehe",168768,3
1559,"Murehe",168769,3
1559,"Murehe",168770,2
1559,"Murehe",168771,11
1559,"Murehe",168772,11
1559,"Murehe",168773,7
1559,"Murehe",168774,10
1559,"Murehe",168775,3
1559,"Murehe",168776,6
1559,"Murehe",168777,11
1559,"Murehe",168778,2
1559,"Murehe",168779,7
1559,"Murehe",168780,11
1559,"Murehe",168781,11
1559,"Murehe",168782,4
1559,"Murehe",168783,1
1559,"Murehe",168784,3
1560,"Murenge",168785,7
1560,"Murenge",168786,8
1560,"Murenge",168787,10
1560,"Murenge",168788,6
1560,"Murenge",168789,11
1560,"Murenge",168790,2
1560,"Murenge",168791,4
1560,"Murenge",168792,7
1560,"Murenge",168793,5
1560,"Murenge",168794,4
1560,"Murenge",168795,11
1560,"Murenge",168796,8
1560,"Murenge",168797,8
1560,"Murenge",168798,10
1560,"Murenge",168799,4
1560,"Murenge",168800,4
1560,"Murenge",168801,8
1560,"Murenge",168802,6
1560,"Murenge",168803,5
1560,"Murenge",168804,1
1560,"Murenge",168805,10
1560,"Murenge",168806,3
1560,"Murenge",168807,10
1560,"Murenge",168808,7
1560,"Murenge",168809,8
1560,"Murenge",168810,11
1560,"Murenge",168811,1
1560,"Murenge",168812,7
1560,"Murenge",168813,2
1560,"Murenge",168814,9
1560,"Murenge",168815,4
1560,"Murenge",168816,2
1560,"Murenge",168817,9
1560,"Murenge",168818,4
1560,"Murenge",168819,4
1560,"Murenge",168820,4
1560,"Murenge",168821,10
1560,"Murenge",168822,9
1560,"Murenge",168823,10
1560,"Murenge",168824,7
1560,"Murenge",168825,3
1560,"Murenge",168826,6
1560,"Murenge",168827,2
1560,"Murenge",168828,6
1560,"Murenge",168829,2
1560,"Murenge",168830,5
1560,"Murenge",168831,1
1560,"Murenge",168832,3
1560,"Murenge",168833,9
1560,"Murenge",168834,5
1560,"Murenge",168835,5
1560,"Murenge",168836,11
1560,"Murenge",168837,9
1560,"Murenge",168838,11
1560,"Murenge",168839,2
1560,"Murenge",168840,6
1560,"Murenge",168841,6
1560,"Murenge",168842,11
1560,"Murenge",168843,11
1560,"Murenge",168844,3
1560,"Murenge",168845,4
1560,"Murenge",168846,8
1560,"Murenge",168847,6
1560,"Murenge",168848,4
1560,"Murenge",168849,4
1560,"Murenge",168850,6
1560,"Murenge",168851,7
1560,"Murenge",168852,8
1560,"Murenge",168853,9
1560,"Murenge",168854,3
1560,"Murenge",168855,3
1560,"Murenge",168856,6
1560,"Murenge",168857,3
1560,"Murenge",168858,9
1560,"Murenge",168859,6
1560,"Murenge",168860,5
1560,"Murenge",168861,4
1560,"Murenge",168862,3
1560,"Murenge",168863,6
1560,"Murenge",168864,10
1560,"Murenge",168865,4
1560,"Murenge",168866,6
1560,"Murenge",168867,1
1560,"Murenge",168868,10
1560,"Murenge",168869,7
1560,"Murenge",168870,11
1560,"Murenge",168871,2
1560,"Murenge",168872,6
1560,"Murenge",168873,3
1560,"Murenge",168874,6
1560,"Murenge",168875,11
1560,"Murenge",168876,9
1560,"Murenge",168877,2
1560,"Murenge",168878,8
1560,"Murenge",168879,4
1560,"Murenge",168880,8
1560,"Murenge",168881,4
1560,"Murenge",168882,1
1560,"Murenge",168883,1
1560,"Murenge",168884,6
1560,"Murenge",168885,5
1560,"Murenge",168886,1
1560,"Murenge",168887,6
1560,"Murenge",168888,4
1560,"Murenge",168889,3
1560,"Murenge",168890,11
1560,"Murenge",168891,9
1560,"Murenge",168892,9
1560,"Murenge",168893,4
1560,"Murenge",168894,8
1560,"Murenge",168895,8
1560,"Murenge",168896,1
1560,"Murenge",168897,5
1560,"Murenge",168898,3
1560,"Murenge",168899,8
1560,"Murenge",168900,1
1560,"Murenge",168901,11
1560,"Murenge",168902,8
1560,"Murenge",168903,2
1560,"Murenge",168904,5
1560,"Murenge",168905,9
1560,"Murenge",168906,3
1560,"Murenge",168907,4
1560,"Murenge",168908,8
1560,"Murenge",168909,9
1560,"Murenge",168910,1
1560,"Murenge",168911,9
1560,"Murenge",168912,3
1560,"Murenge",168913,8
1560,"Murenge",168914,7
1560,"Murenge",168915,5
1560,"Murenge",168916,11
1560,"Murenge",168917,4
1560,"Murenge",168918,11
1560,"Murenge",168919,2
1560,"Murenge",168920,10
1560,"Murenge",168921,7
1560,"Murenge",168922,2
1560,"Murenge",168923,6
1560,"Murenge",168924,11
1560,"Murenge",168925,11
1560,"Murenge",168926,5
1560,"Murenge",168927,11
1560,"Murenge",168928,2
1560,"Murenge",168929,8
1560,"Murenge",168930,2
1560,"Murenge",168931,2
1560,"Murenge",168932,3
1560,"Murenge",168933,11
1560,"Murenge",168934,2
1560,"Murenge",168935,11
1560,"Murenge",168936,5
1560,"Murenge",168937,5
1560,"Murenge",168938,2
1560,"Murenge",168939,10
1560,"Murenge",168940,8
1560,"Murenge",168941,10
1560,"Murenge",168942,3
1560,"Murenge",168943,3
1560,"Murenge",168944,1
1560,"Murenge",168945,8
1560,"Murenge",168946,4
1560,"Murenge",168947,4
1561,"Murori",168948,11
1561,"Murori",168949,9
1561,"Murori",168950,10
1561,"Murori",168951,10
1561,"Murori",168952,3
1561,"Murori",168953,6
1561,"Murori",168954,9
1561,"Murori",168955,1
1561,"Murori",168956,9
1561,"Murori",168957,10
1561,"Murori",168958,3
1561,"Murori",168959,9
1561,"Murori",168960,7
1561,"Murori",168961,3
1561,"Murori",168962,9
1561,"Murori",168963,11
1561,"Murori",168964,1
1561,"Murori",168965,9
1561,"Murori",168966,10
1561,"Murori",168967,4
1561,"Murori",168968,10
1561,"Murori",168969,6
1561,"Murori",168970,3
1561,"Murori",168971,1
1561,"Murori",168972,2
1561,"Murori",168973,9
1561,"Murori",168974,8
1561,"Murori",168975,8
1561,"Murori",168976,2
1561,"Murori",168977,10
1561,"Murori",168978,7
1561,"Murori",168979,6
1561,"Murori",168980,6
1561,"Murori",168981,9
1561,"Murori",168982,10
1561,"Murori",168983,6
1561,"Murori",168984,9
1561,"Murori",168985,8
1561,"Murori",168986,3
1561,"Murori",168987,1
1561,"Murori",168988,7
1561,"Murori",168989,3
1561,"Murori",168990,3
1561,"Murori",168991,10
1561,"Murori",168992,9
1561,"Murori",168993,9
1561,"Murori",168994,8
1561,"Murori",168995,1
1561,"Murori",168996,8
1561,"Murori",168997,3
1561,"Murori",168998,9
1561,"Murori",168999,6
1561,"Murori",169000,4
1561,"Murori",169001,4
1561,"Murori",169002,5
1561,"Murori",169003,11
1561,"Murori",169004,2
1561,"Murori",169005,11
1561,"Murori",169006,4
1561,"Murori",169007,3
1561,"Murori",169008,7
1561,"Murori",169009,10
1561,"Murori",169010,3
1561,"Murori",169011,9
1561,"Murori",169012,2
1561,"Murori",169013,7
1561,"Murori",169014,5
1561,"Murori",169015,11
1561,"Murori",169016,4
1561,"Murori",169017,6
1561,"Murori",169018,4
1561,"Murori",169019,5
1561,"Murori",169020,8
1561,"Murori",169021,4
1561,"Murori",169022,8
1561,"Murori",169023,6
1561,"Murori",169024,8
1561,"Murori",169025,10
1561,"Murori",169026,7
1561,"Murori",169027,10
1561,"Murori",169028,11
1561,"Murori",169029,4
1561,"Murori",169030,9
1561,"Murori",169031,4
1561,"Murori",169032,6
1561,"Murori",169033,1
1561,"Murori",169034,5
1561,"Murori",169035,4
1561,"Murori",169036,4
1561,"Murori",169037,9
1561,"Murori",169038,3
1561,"Murori",169039,3
1561,"Murori",169040,7
1561,"Murori",169041,2
1561,"Murori",169042,5
1561,"Murori",169043,6
1561,"Murori",169044,4
1561,"Murori",169045,2
1561,"Murori",169046,11
1561,"Murori",169047,1
1561,"Murori",169048,7
1561,"Murori",169049,4
1561,"Murori",169050,5
1561,"Murori",169051,8
1561,"Murori",169052,8
1561,"Murori",169053,3
1561,"Murori",169054,4
1561,"Murori",169055,3
1561,"Murori",169056,8
1561,"Murori",169057,11
1561,"Murori",169058,9
1561,"Murori",169059,11
1561,"Murori",169060,11
1561,"Murori",169061,11
1561,"Murori",169062,4
1561,"Murori",169063,3
1561,"Murori",169064,5
1561,"Murori",169065,1
1561,"Murori",169066,5
1561,"Murori",169067,3
1561,"Murori",169068,7
1561,"Murori",169069,6
1561,"Murori",169070,2
1561,"Murori",169071,3
1561,"Murori",169072,9
1561,"Murori",169073,5
1561,"Murori",169074,2
1561,"Murori",169075,3
1561,"Murori",169076,9
1561,"Murori",169077,6
1561,"Murori",169078,9
1561,"Murori",169079,9
1561,"Murori",169080,5
1561,"Murori",169081,6
1561,"Murori",169082,7
1561,"Murori",169083,11
1561,"Murori",169084,11
1561,"Murori",169085,4
1561,"Murori",169086,3
1561,"Murori",169087,5
1561,"Murori",169088,10
1561,"Murori",169089,6
1561,"Murori",169090,8
1561,"Murori",169091,1
1561,"Murori",169092,1
1561,"Murori",169093,6
1561,"Murori",169094,7
1561,"Murori",169095,3
1561,"Murori",169096,5
1561,"Murori",169097,7
1561,"Murori",169098,4
1561,"Murori",169099,4
1561,"Murori",169100,9
1561,"Murori",169101,7
1561,"Murori",169102,3
1561,"Murori",169103,10
1561,"Murori",169104,9
1561,"Murori",169105,8
1561,"Murori",169106,11
1561,"Murori",169107,6
1561,"Murori",169108,4
1561,"Murori",169109,1
1561,"Murori",169110,1
1561,"Murori",169111,9
1561,"Murori",169112,4
1561,"Murori",169113,4
1561,"Murori",169114,3
1562,"Murundi",169115,6
1562,"Murundi",169116,1
1562,"Murundi",169117,11
1562,"Murundi",169118,1
1562,"Murundi",169119,10
1562,"Murundi",169120,8
1562,"Murundi",169121,10
1562,"Murundi",169122,9
1562,"Murundi",169123,7
1562,"Murundi",169124,1
1562,"Murundi",169125,10
1562,"Murundi",169126,6
1562,"Murundi",169127,8
1562,"Murundi",169128,6
1562,"Murundi",169129,7
1562,"Murundi",169130,11
1562,"Murundi",169131,1
1562,"Murundi",169132,10
1562,"Murundi",169133,5
1562,"Murundi",169134,2
1562,"Murundi",169135,2
1562,"Murundi",169136,3
1562,"Murundi",169137,9
1562,"Murundi",169138,4
1562,"Murundi",169139,10
1562,"Murundi",169140,3
1562,"Murundi",169141,2
1562,"Murundi",169142,4
1562,"Murundi",169143,9
1562,"Murundi",169144,8
1562,"Murundi",169145,11
1562,"Murundi",169146,9
1562,"Murundi",169147,10
1562,"Murundi",169148,8
1562,"Murundi",169149,1
1562,"Murundi",169150,3
1562,"Murundi",169151,1
1562,"Murundi",169152,11
1562,"Murundi",169153,3
1562,"Murundi",169154,7
1562,"Murundi",169155,3
1562,"Murundi",169156,6
1562,"Murundi",169157,11
1562,"Murundi",169158,2
1562,"Murundi",169159,4
1562,"Murundi",169160,5
1562,"Murundi",169161,6
1562,"Murundi",169162,1
1562,"Murundi",169163,5
1562,"Murundi",169164,5
1562,"Murundi",169165,5
1562,"Murundi",169166,5
1562,"Murundi",169167,1
1562,"Murundi",169168,8
1562,"Murundi",169169,10
1562,"Murundi",169170,8
1562,"Murundi",169171,2
1562,"Murundi",169172,7
1562,"Murundi",169173,4
1562,"Murundi",169174,4
1562,"Murundi",169175,6
1562,"Murundi",169176,4
1562,"Murundi",169177,3
1562,"Murundi",169178,3
1562,"Murundi",169179,10
1562,"Murundi",169180,5
1562,"Murundi",169181,11
1562,"Murundi",169182,1
1562,"Murundi",169183,5
1562,"Murundi",169184,5
1562,"Murundi",169185,8
1562,"Murundi",169186,8
1562,"Murundi",169187,7
1562,"Murundi",169188,2
1562,"Murundi",169189,6
1562,"Murundi",169190,10
1562,"Murundi",169191,9
1562,"Murundi",169192,10
1562,"Murundi",169193,7
1562,"Murundi",169194,8
1562,"Murundi",169195,6
1562,"Murundi",169196,2
1562,"Murundi",169197,1
1562,"Murundi",169198,3
1562,"Murundi",169199,1
1562,"Murundi",169200,2
1562,"Murundi",169201,5
1562,"Murundi",169202,8
1562,"Murundi",169203,10
1562,"Murundi",169204,5
1562,"Murundi",169205,11
1562,"Murundi",169206,9
1562,"Murundi",169207,4
1562,"Murundi",169208,9
1562,"Murundi",169209,6
1562,"Murundi",169210,8
1562,"Murundi",169211,10
1562,"Murundi",169212,1
1562,"Murundi",169213,3
1562,"Murundi",169214,9
1562,"Murundi",169215,9
1562,"Murundi",169216,2
1562,"Murundi",169217,4
1562,"Murundi",169218,11
1562,"Murundi",169219,9
1562,"Murundi",169220,9
1562,"Murundi",169221,4
1562,"Murundi",169222,4
1562,"Murundi",169223,8
1562,"Murundi",169224,5
1562,"Murundi",169225,1
1562,"Murundi",169226,4
1562,"Murundi",169227,4
1562,"Murundi",169228,4
1562,"Murundi",169229,9
1562,"Murundi",169230,7
1562,"Murundi",169231,2
1562,"Murundi",169232,4
1562,"Murundi",169233,3
1562,"Murundi",169234,5
1562,"Murundi",169235,4
1562,"Murundi",169236,5
1562,"Murundi",169237,2
1562,"Murundi",169238,6
1562,"Murundi",169239,5
1562,"Murundi",169240,5
1562,"Murundi",169241,3
1562,"Murundi",169242,10
1562,"Murundi",169243,6
1562,"Murundi",169244,11
1562,"Murundi",169245,2
1562,"Murundi",169246,1
1562,"Murundi",169247,7
1562,"Murundi",169248,10
1562,"Murundi",169249,2
1562,"Murundi",169250,6
1562,"Murundi",169251,8
1562,"Murundi",169252,5
1562,"Murundi",169253,4
1562,"Murundi",169254,4
1562,"Murundi",169255,2
1562,"Murundi",169256,2
1562,"Murundi",169257,1
1562,"Murundi",169258,4
1562,"Murundi",169259,7
1562,"Murundi",169260,6
1562,"Murundi",169261,7
1562,"Murundi",169262,7
1562,"Murundi",169263,8
1562,"Murundi",169264,7
1562,"Murundi",169265,10
1562,"Murundi",169266,10
1562,"Murundi",169267,9
1562,"Murundi",169268,5
1562,"Murundi",169269,1
1562,"Murundi",169270,9
1562,"Murundi",169271,7
1562,"Murundi",169272,9
1562,"Murundi",169273,1
1562,"Murundi",169274,4
1562,"Murundi",169275,5
1562,"Murundi",169276,11
1562,"Murundi",169277,2
1562,"Murundi",169278,6
1562,"Murundi",169279,11
1562,"Murundi",169280,6
1562,"Murundi",169281,7
1562,"Murundi",169282,3
1562,"Murundi",169283,8
1562,"Murundi",169284,2
1562,"Murundi",169285,10
1562,"Murundi",169286,8
1562,"Murundi",169287,6
1562,"Murundi",169288,3
1562,"Murundi",169289,9
1562,"Murundi",169290,9
1562,"Murundi",169291,10
1562,"Murundi",169292,5
1562,"Murundi",169293,5
1562,"Murundi",169294,7
1562,"Murundi",169295,11
1562,"Murundi",169296,7
1562,"Murundi",169297,5
1562,"Murundi",169298,2
1562,"Murundi",169299,4
1562,"Murundi",169300,6
1562,"Murundi",169301,7
1562,"Murundi",169302,11
1562,"Murundi",169303,8
1562,"Murundi",169304,1
1562,"Murundi",169305,8
1562,"Murundi",169306,9
1562,"Murundi",169307,8
1562,"Murundi",169308,1
1562,"Murundi",169309,9
1562,"Murundi",169310,2
1562,"Murundi",169311,6
1562,"Murundi",169312,4
1562,"Murundi",169313,7
1562,"Murundi",169314,10
1562,"Murundi",169315,5
1562,"Murundi",169316,4
1562,"Murundi",169317,4
1562,"Murundi",169318,10
1562,"Murundi",169319,4
1562,"Murundi",169320,8
1562,"Murundi",169321,6
1562,"Murundi",169322,2
1562,"Murundi",169323,7
1562,"Murundi",169324,9
1562,"Murundi",169325,2
1562,"Murundi",169326,11
1562,"Murundi",169327,5
1562,"Murundi",169328,11
1562,"Murundi",169329,4
1562,"Murundi",169330,9
1562,"Murundi",169331,2
1562,"Murundi",169332,3
1562,"Murundi",169333,6
1562,"Murundi",169334,5
1562,"Murundi",169335,8
1562,"Murundi",169336,11
1562,"Murundi",169337,8
1562,"Murundi",169338,7
1562,"Murundi",169339,4
1562,"Murundi",169340,10
1562,"Murundi",169341,4
1562,"Murundi",169342,8
1562,"Murundi",169343,2
1562,"Murundi",169344,11
1562,"Murundi",169345,2
1562,"Murundi",169346,9
1562,"Murundi",169347,6
1563,"Musenyi",169348,8
1563,"Musenyi",169349,6
1563,"Musenyi",169350,4
1563,"Musenyi",169351,9
1563,"Musenyi",169352,2
1563,"Musenyi",169353,10
1563,"Musenyi",169354,3
1563,"Musenyi",169355,5
1563,"Musenyi",169356,4
1563,"Musenyi",169357,7
1563,"Musenyi",169358,8
1563,"Musenyi",169359,9
1563,"Musenyi",169360,7
1563,"Musenyi",169361,7
1563,"Musenyi",169362,6
1563,"Musenyi",169363,9
1563,"Musenyi",169364,9
1563,"Musenyi",169365,10
1563,"Musenyi",169366,2
1563,"Musenyi",169367,10
1563,"Musenyi",169368,4
1563,"Musenyi",169369,10
1563,"Musenyi",169370,1
1563,"Musenyi",169371,11
1563,"Musenyi",169372,4
1563,"Musenyi",169373,9
1563,"Musenyi",169374,3
1563,"Musenyi",169375,5
1563,"Musenyi",169376,11
1563,"Musenyi",169377,9
1563,"Musenyi",169378,4
1563,"Musenyi",169379,8
1563,"Musenyi",169380,2
1563,"Musenyi",169381,4
1563,"Musenyi",169382,11
1563,"Musenyi",169383,7
1563,"Musenyi",169384,10
1563,"Musenyi",169385,8
1563,"Musenyi",169386,1
1563,"Musenyi",169387,1
1563,"Musenyi",169388,1
1563,"Musenyi",169389,3
1563,"Musenyi",169390,11
1563,"Musenyi",169391,1
1563,"Musenyi",169392,2
1563,"Musenyi",169393,6
1563,"Musenyi",169394,5
1563,"Musenyi",169395,5
1563,"Musenyi",169396,5
1563,"Musenyi",169397,3
1563,"Musenyi",169398,11
1563,"Musenyi",169399,11
1563,"Musenyi",169400,10
1563,"Musenyi",169401,10
1563,"Musenyi",169402,9
1563,"Musenyi",169403,9
1563,"Musenyi",169404,3
1563,"Musenyi",169405,4
1563,"Musenyi",169406,9
1563,"Musenyi",169407,7
1563,"Musenyi",169408,9
1563,"Musenyi",169409,9
1563,"Musenyi",169410,6
1563,"Musenyi",169411,6
1563,"Musenyi",169412,1
1563,"Musenyi",169413,9
1563,"Musenyi",169414,5
1563,"Musenyi",169415,10
1563,"Musenyi",169416,9
1563,"Musenyi",169417,11
1563,"Musenyi",169418,6
1563,"Musenyi",169419,10
1563,"Musenyi",169420,8
1563,"Musenyi",169421,3
1563,"Musenyi",169422,3
1563,"Musenyi",169423,3
1563,"Musenyi",169424,2
1563,"Musenyi",169425,5
1563,"Musenyi",169426,7
1563,"Musenyi",169427,5
1563,"Musenyi",169428,7
1563,"Musenyi",169429,1
1563,"Musenyi",169430,4
1563,"Musenyi",169431,6
1563,"Musenyi",169432,10
1563,"Musenyi",169433,7
1563,"Musenyi",169434,8
1563,"Musenyi",169435,2
1563,"Musenyi",169436,1
1563,"Musenyi",169437,5
1563,"Musenyi",169438,8
1563,"Musenyi",169439,2
1563,"Musenyi",169440,11
1563,"Musenyi",169441,7
1563,"Musenyi",169442,7
1563,"Musenyi",169443,11
1563,"Musenyi",169444,2
1563,"Musenyi",169445,1
1563,"Musenyi",169446,2
1563,"Musenyi",169447,8
1563,"Musenyi",169448,7
1563,"Musenyi",169449,11
1563,"Musenyi",169450,4
1563,"Musenyi",169451,9
1563,"Musenyi",169452,1
1563,"Musenyi",169453,9
1563,"Musenyi",169454,1
1563,"Musenyi",169455,10
